
name: Team Lead программной безопасности
link: https://rostov.hh.ru/vacancy/37320680?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOPs / SRE (monitoring)
link: https://rostov.hh.ru/vacancy/36279270?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий специалист группы сопровождения "Криптоядро"
link: https://rostov.hh.ru/vacancy/37232185?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Compiler Engineer
link: https://rostov.hh.ru/vacancy/32569325?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Дежурный инженер систем мониторинга
link: https://rostov.hh.ru/vacancy/37385541?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий разработчик С++
link: https://rostov.hh.ru/vacancy/37385579?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Team Lead (SberUser)
link: https://rostov.hh.ru/vacancy/37058371?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior Data Engineer / Ведущий инженер данных
link: https://rostov.hh.ru/vacancy/37167337?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior golang developer
link: https://rostov.hh.ru/vacancy/34041975?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор (Linux)
link: https://rostov.hh.ru/vacancy/36254477?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий специалист группы сопровождения информационных систем
link: https://rostov.hh.ru/vacancy/36868838?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Mobile QA Engineer Manual (Middle)
link: https://rostov.hh.ru/vacancy/37292924?query=Python
salary_min: 80000
salary_max: 140000
salary_currency: руб

name: Front-end разработчик (senior)
link: https://rostov.hh.ru/vacancy/37169961?query=Python
salary_min: 180000
salary_max: None
salary_currency: руб

name: Инженер-разработчик / DevOps
link: https://rostov.hh.ru/vacancy/37333311?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий консультант по сетевой безопасности (г. Санкт-Петербург)
link: https://rostov.hh.ru/vacancy/37390383?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Site reability engineer (SRE)
link: https://rostov.hh.ru/vacancy/35401987?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Middle/Senior DevOps Engineer (Kaspersky Fraud Prevention)
link: https://rostov.hh.ru/vacancy/36764751?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Java
link: https://rostov.hh.ru/vacancy/35588245?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Middle PHP Developer
link: https://rostov.hh.ru/vacancy/37330587?query=Python
salary_min: 140000
salary_max: 180000
salary_currency: руб

name: Дежурный специалист группы сопровождения вычислительного комплекса
link: https://rostov.hh.ru/vacancy/35949721?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер-программист (микроконтроллеры и ПК, Одинцово)
link: https://rostov.hh.ru/vacancy/37384478?query=Python
salary_min: 120000
salary_max: None
salary_currency: руб

name: Программист С++
link: https://rostov.hh.ru/vacancy/37386049?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Серверный разработчик / Backend Developer
link: https://rostov.hh.ru/vacancy/26831739?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий специалист группы эксплуатации вычислительного комплекса
link: https://rostov.hh.ru/vacancy/35949913?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель группы эксплуатации вычислительного комплекса
link: https://rostov.hh.ru/vacancy/37303369?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Старший разработчик в команду контент-системы
link: https://rostov.hh.ru/vacancy/36512504?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Менеджер по анализу целевого влияния на абонентскую базу
link: https://rostov.hh.ru/vacancy/37306418?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Эксперт отдела виртуализации (VMware,Nutanix)
link: https://rostov.hh.ru/vacancy/36981703?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Java-разработчик на проект Digital Credit
link: https://rostov.hh.ru/vacancy/29309726?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер-конструктор фотошаблонов
link: https://rostov.hh.ru/vacancy/34786235?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA Director
link: https://rostov.hh.ru/vacancy/35436409?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Эксперт SAN
link: https://rostov.hh.ru/vacancy/35624083?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior .Net Developer
link: https://rostov.hh.ru/vacancy/36807961?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Python
link: https://rostov.hh.ru/vacancy/35957577?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Старший/Ведущий инженер по ИТ сопровождению Экосистемы
link: https://rostov.hh.ru/vacancy/37307623?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA engineer
link: https://rostov.hh.ru/vacancy/37226935?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Старший разработчик системного ПО
link: https://rostov.hh.ru/vacancy/37380175?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: BI Developer
link: https://rostov.hh.ru/vacancy/34627949?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик данных / Data analyst
link: https://rostov.hh.ru/vacancy/37334014?query=Python
salary_min: 80000
salary_max: None
salary_currency: руб

name: Аналитик (Моделирование/Скоринг)
link: https://rostov.hh.ru/vacancy/35606831?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: System administrator Linux
link: https://rostov.hh.ru/vacancy/36122045?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор Linux (Zabbix)
link: https://rostov.hh.ru/vacancy/37044252?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: BI senior developer
link: https://rostov.hh.ru/vacancy/35373253?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Главный аналитик отдела развития серверной инфраструктуры
link: https://rostov.hh.ru/vacancy/37080246?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий системный администратор Zabbix
link: https://rostov.hh.ru/vacancy/37044132?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий программист C#, анализ данных
link: https://rostov.hh.ru/vacancy/36928978?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Web-разработчик Python / PHP
link: https://rostov.hh.ru/vacancy/37378831?query=Python
salary_min: 130000
salary_max: None
salary_currency: руб

name: Администратор баз данных PostgreSQL
link: https://rostov.hh.ru/vacancy/26488201?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик ETL (ЕИСЖС)
link: https://rostov.hh.ru/vacancy/35786436?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps Engineer
link: https://rostov.hh.ru/vacancy/36928922?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор Linux
link: https://rostov.hh.ru/vacancy/35025143?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps специалист
link: https://rostov.hh.ru/vacancy/32769902?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Python Backend Developer
link: https://rostov.hh.ru/vacancy/35467949?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик по мониторингу рисков
link: https://rostov.hh.ru/vacancy/36071398?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Бизнес-аналитик (BI) управления цифровых продаж
link: https://rostov.hh.ru/vacancy/34333060?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Code reviewer (react)
link: https://rostov.hh.ru/vacancy/37351333?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Старший аналитик-разработчик чрезвычайных ситуаций
link: https://rostov.hh.ru/vacancy/34984167?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий разработчик Python/программист Python
link: https://rostov.hh.ru/vacancy/37376893?query=Python
salary_min: 70000
salary_max: 120000
salary_currency: руб

name: Senior C# developer
link: https://rostov.hh.ru/vacancy/36881508?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps/SRE (Big Data)
link: https://rostov.hh.ru/vacancy/36890043?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер внедрения Linux (Big Data)
link: https://rostov.hh.ru/vacancy/36897971?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Стажер-аналитик
link: https://rostov.hh.ru/vacancy/36879557?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик PostgreSQL
link: https://rostov.hh.ru/vacancy/36885913?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: PHP-программист
link: https://rostov.hh.ru/vacancy/36783334?query=Python
salary_min: 100000
salary_max: 110000
salary_currency: руб

name: Маркетолог-аналитик
link: https://rostov.hh.ru/vacancy/37378003?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик PostgreSQL/ведущий разработчик
link: https://rostov.hh.ru/vacancy/36885817?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик C++ (Центр Искусственного Интеллекта)
link: https://rostov.hh.ru/vacancy/36880588?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Devops-инженер
link: https://rostov.hh.ru/vacancy/36871692?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Специалист по тестированию
link: https://rostov.hh.ru/vacancy/37348624?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Game Analyst (Минск)
link: https://rostov.hh.ru/vacancy/36872291?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий методист курса программирования на Python
link: https://rostov.hh.ru/vacancy/37375778?query=Python
salary_min: 150000
salary_max: None
salary_currency: руб

name: Бэкенд разработчик на python
link: https://rostov.hh.ru/vacancy/37375195?query=Python
salary_min: 35000
salary_max: 55000
salary_currency: руб

name: Преподаватель кружка программирования (Python)
link: https://rostov.hh.ru/vacancy/37349068?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Frontend-разработчик (Angular)
link: https://rostov.hh.ru/vacancy/37374638?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Python Developer
link: https://rostov.hh.ru/vacancy/37375384?query=Python
salary_min: 150000
salary_max: 200000
salary_currency: руб

name: Ведущий программист Python
link: https://rostov.hh.ru/vacancy/36618179?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Middle Computer Vision / Machine Learning engineer (C++/Python)
link: https://rostov.hh.ru/vacancy/37372335?query=Python
salary_min: 250000
salary_max: None
salary_currency: руб

name: Web-аналитик/продуктовый аналитик (МВидео)
link: https://rostov.hh.ru/vacancy/37329548?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA engineer
link: https://rostov.hh.ru/vacancy/36919964?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Data engineer (Data Science platform)
link: https://rostov.hh.ru/vacancy/37032737?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Web-разработчик (PHP)
link: https://rostov.hh.ru/vacancy/37314021?query=Python
salary_min: 150000
salary_max: None
salary_currency: руб

name: Стажер в Центр бизнес-трансформации Департамента стратегии и развития бизнеса
link: https://rostov.hh.ru/vacancy/37281086?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Back-end разработчик Python
link: https://rostov.hh.ru/vacancy/37374546?query=Python
salary_min: 150000
salary_max: 200000
salary_currency: руб

name: Инвестиционный аналитик
link: https://rostov.hh.ru/vacancy/37373618?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Python разработчик
link: https://rostov.hh.ru/vacancy/34322458?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Преподаватель кружка программирования Python (на английском языке)
link: https://rostov.hh.ru/vacancy/37162601?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик-исследователь
link: https://rostov.hh.ru/vacancy/37372511?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер DevOps
link: https://rostov.hh.ru/vacancy/29323686?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик
link: https://rostov.hh.ru/vacancy/37375307?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Data Scientist (Computer Vision)
link: https://rostov.hh.ru/vacancy/36415870?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Программист Python
link: https://rostov.hh.ru/vacancy/37101962?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: CG программист (Python/C++)
link: https://rostov.hh.ru/vacancy/26680990?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Стажер в Управление развития дочерних компаний Департамента стратегии и развития бизнеса
link: https://rostov.hh.ru/vacancy/37280835?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: C++ разработчик (Image processing)
link: https://rostov.hh.ru/vacancy/36936818?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Тестировщик
link: https://rostov.hh.ru/vacancy/36617169?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Python
link: https://rostov.hh.ru/vacancy/37365034?query=Python
salary_min: 60000
salary_max: None
salary_currency: руб

name: Python разработчик
link: https://rostov.hh.ru/vacancy/37365018?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер данных (Дата инженер) в управление обработки и подготовки данных
link: https://rostov.hh.ru/vacancy/37363786?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA инженер (Автоматизированное тестирование)
link: https://rostov.hh.ru/vacancy/29323728?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик данных
link: https://rostov.hh.ru/vacancy/37150130?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Python (Market intelligence)
link: https://rostov.hh.ru/vacancy/37360289?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий системный администратор (Linux)
link: https://rostov.hh.ru/vacancy/34436348?query=Python
salary_min: 130000
salary_max: None
salary_currency: руб

name: Senior Python Developer
link: https://rostov.hh.ru/vacancy/37369634?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Python-разработчик
link: https://rostov.hh.ru/vacancy/37363176?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Test Engineer (python)
link: https://rostov.hh.ru/vacancy/37365604?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Data Engineer
link: https://rostov.hh.ru/vacancy/37373632?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Python (Computer Vision/Graphics)
link: https://rostov.hh.ru/vacancy/37365169?query=Python
salary_min: 100000
salary_max: 170000
salary_currency: руб

name: Аналитик/Разработчик имитационных моделей
link: https://rostov.hh.ru/vacancy/37233621?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Data Engineer
link: https://rostov.hh.ru/vacancy/37373716?query=Python
salary_min: 150000
salary_max: 220000
salary_currency: руб

name: Middle python разработчик (удаленная работа)
link: https://rostov.hh.ru/vacancy/37369045?query=Python
salary_min: 100000
salary_max: None
salary_currency: руб

name: DevOps инженер
link: https://rostov.hh.ru/vacancy/35642779?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор Linux
link: https://rostov.hh.ru/vacancy/36392073?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Программист-исследователь
link: https://rostov.hh.ru/vacancy/36861585?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Программист искусственного интеллекта​​​​​​​
link: https://rostov.hh.ru/vacancy/37306577?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Python
link: https://rostov.hh.ru/vacancy/37361288?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель группы аналитики в Поиск
link: https://rostov.hh.ru/vacancy/33866483?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Менеджер проектов ИТ
link: https://rostov.hh.ru/vacancy/36694562?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Backend-разработчик (Разработка биллинговых систем)
link: https://rostov.hh.ru/vacancy/37367585?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Data Scientist (Computer Vision)
link: https://rostov.hh.ru/vacancy/37366687?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик ETL (Data Engineer)
link: https://rostov.hh.ru/vacancy/36877647?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Координатор студентов в Практикум
link: https://rostov.hh.ru/vacancy/36921747?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный инженер Linux
link: https://rostov.hh.ru/vacancy/29323707?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик (Отдел продуктовой аналитики)
link: https://rostov.hh.ru/vacancy/37371757?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер Devops
link: https://rostov.hh.ru/vacancy/36949068?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор Linux
link: https://rostov.hh.ru/vacancy/36864763?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Junior Macro Analyst
link: https://rostov.hh.ru/vacancy/37365664?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер отдела инфраструктуры пространственных данных
link: https://rostov.hh.ru/vacancy/36402025?query=Python
salary_min: 20000
salary_max: None
salary_currency: руб

name: Тестировщик ПО (Автоматизированное тестирование: python, selenium)
link: https://rostov.hh.ru/vacancy/36230303?query=Python
salary_min: 120000
salary_max: 150000
salary_currency: руб

name: Наставник в Практикум на программу обучения "Веб-разработчик"
link: https://rostov.hh.ru/vacancy/37060370?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA/DevOps engineer
link: https://rostov.hh.ru/vacancy/36706888?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Продуктовый аналитик
link: https://rostov.hh.ru/vacancy/35604234?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Специалист по развитию инфраструктурных решений
link: https://rostov.hh.ru/vacancy/37372841?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Наставник в Практикум на программу обучения "Инженер по тестированию"
link: https://rostov.hh.ru/vacancy/37077289?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior Data Scientist NLP
link: https://rostov.hh.ru/vacancy/36777568?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Директор проектов (big data)
link: https://rostov.hh.ru/vacancy/37365065?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий инженер по тестированию (Брокерское направление)
link: https://rostov.hh.ru/vacancy/37373045?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик данных (Big data)
link: https://rostov.hh.ru/vacancy/37312721?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Content Tech Support
link: https://rostov.hh.ru/vacancy/37370117?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Куратор в Практикум на программу обучения «Интернет-маркетолог»
link: https://rostov.hh.ru/vacancy/37243032?query=Python
salary_min: 50000
salary_max: None
salary_currency: руб

name: Наставник в Практикум на программу обучения "Бэкенд-разработчик"
link: https://rostov.hh.ru/vacancy/37027630?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Сетевой архитектор
link: https://rostov.hh.ru/vacancy/37374998?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Специалист по информационной безопасности
link: https://rostov.hh.ru/vacancy/37372833?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Тестировщик ПО (нагрузочное тестирование)
link: https://rostov.hh.ru/vacancy/36925057?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Python (металлургия)
link: https://rostov.hh.ru/vacancy/37362576?query=Python
salary_min: 150000
salary_max: None
salary_currency: руб

name: BIM-мастер АР КР ИОС
link: https://rostov.hh.ru/vacancy/35698516?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Cloud DevOps Engineer (SRE)
link: https://rostov.hh.ru/vacancy/37073467?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Data Scientist/ Machine Learning Engineer/ NLP Developer, SberDevices
link: https://rostov.hh.ru/vacancy/36777585?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: BIM-координатор АР КР ИОС
link: https://rostov.hh.ru/vacancy/35698691?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Middle Security Engineer
link: https://rostov.hh.ru/vacancy/37369955?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик отдела портфельного менеджмента
link: https://rostov.hh.ru/vacancy/37368373?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер DevOps (системный администратор)
link: https://rostov.hh.ru/vacancy/35021558?query=Python
salary_min: 150000
salary_max: 250000
salary_currency: руб

name: Senior PHP developer/Teamlead
link: https://rostov.hh.ru/vacancy/36586869?query=Python
salary_min: 200000
salary_max: 240000
salary_currency: руб

name: Senior Product Analyst
link: https://rostov.hh.ru/vacancy/36176203?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QAA специалист (Проект Умный Дом)
link: https://rostov.hh.ru/vacancy/37368765?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий инженер по нагрузочному тестированию
link: https://rostov.hh.ru/vacancy/37373792?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий программист (team lead)
link: https://rostov.hh.ru/vacancy/37373584?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps Engineer
link: https://rostov.hh.ru/vacancy/37372311?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик
link: https://rostov.hh.ru/vacancy/37364363?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Middle / Senior Data Scientist
link: https://rostov.hh.ru/vacancy/36313639?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Стажер-тестировщик С++
link: https://rostov.hh.ru/vacancy/37359297?query=Python
salary_min: 45000
salary_max: None
salary_currency: руб

name: Системный аналитик
link: https://rostov.hh.ru/vacancy/37363349?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DataBase Developer/разработчик баз данных (ЦПРИ)
link: https://rostov.hh.ru/vacancy/37359333?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор Linux/DevOps
link: https://rostov.hh.ru/vacancy/37361538?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Стажер SAP BI/BW (поддержка)
link: https://rostov.hh.ru/vacancy/35433946?query=Python
salary_min: 35000
salary_max: None
salary_currency: руб

name: Full-stack developer
link: https://rostov.hh.ru/vacancy/37363743?query=Python
salary_min: 150000
salary_max: None
salary_currency: руб

name: DevOps-инженер
link: https://rostov.hh.ru/vacancy/36723242?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Python (Возможен полностью удаленный вариант занятости)
link: https://rostov.hh.ru/vacancy/36947148?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Администратор баз данных
link: https://rostov.hh.ru/vacancy/34331344?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Head of Integration and QA Group
link: https://rostov.hh.ru/vacancy/36857629?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик (Аналитический департамент научно-технологического развития)
link: https://rostov.hh.ru/vacancy/37359924?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Hadoop (SBI)
link: https://rostov.hh.ru/vacancy/36869382?query=Python
salary_min: 258100
salary_max: None
salary_currency: руб

name: Lead Backend Developer (Solution Architect) [remote]
link: https://rostov.hh.ru/vacancy/37372764?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий сетевой инженер
link: https://rostov.hh.ru/vacancy/37324867?query=Python
salary_min: 104400
salary_max: 104400
salary_currency: руб

name: Менеджер по анализу больших данных (Big data)
link: https://rostov.hh.ru/vacancy/36851890?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Data Architect
link: https://rostov.hh.ru/vacancy/37364931?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps/SRE Engineer (Remote option)
link: https://rostov.hh.ru/vacancy/36720175?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик отдела электронной коммерции
link: https://rostov.hh.ru/vacancy/34596919?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Специалист по информационной безопасности
link: https://rostov.hh.ru/vacancy/34343678?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Technology Consulting Analyst
link: https://rostov.hh.ru/vacancy/37367846?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Старший CRM аналитик
link: https://rostov.hh.ru/vacancy/36176882?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Педагог-методист
link: https://rostov.hh.ru/vacancy/37372078?query=Python
salary_min: 40000
salary_max: 60000
salary_currency: руб

name: Системный архитектор
link: https://rostov.hh.ru/vacancy/37368567?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Project manager (RPA, IT)
link: https://rostov.hh.ru/vacancy/37362173?query=Python
salary_min: 180000
salary_max: None
salary_currency: руб

name: Data Engineer/ Разработчик Spark
link: https://rostov.hh.ru/vacancy/36445901?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Lead Developer
link: https://rostov.hh.ru/vacancy/37365798?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Compiler Engineer
link: https://rostov.hh.ru/vacancy/37368686?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер Linux
link: https://rostov.hh.ru/vacancy/36179352?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик приложений (Python)
link: https://rostov.hh.ru/vacancy/37038238?query=Python
salary_min: 150000
salary_max: None
salary_currency: руб

name: Главный специалист по информационной безопасности (отчетности, коммуникациям и норм. требованиям)
link: https://rostov.hh.ru/vacancy/36965901?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Web-разработчик Python
link: https://rostov.hh.ru/vacancy/37344000?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Code reviewer (Node.js)
link: https://rostov.hh.ru/vacancy/37153420?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Программист
link: https://rostov.hh.ru/vacancy/36746721?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Технический Директор SaaS продукта
link: https://rostov.hh.ru/vacancy/36822376?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: ETL разработчик
link: https://rostov.hh.ru/vacancy/36886079?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Python
link: https://rostov.hh.ru/vacancy/36593364?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Стажер специалиста проекта цифровизации
link: https://rostov.hh.ru/vacancy/37364695?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Code reviewer (Python)
link: https://rostov.hh.ru/vacancy/36564534?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Product Analyst (Verticals)
link: https://rostov.hh.ru/vacancy/36849833?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Старший специалист по тестированию
link: https://rostov.hh.ru/vacancy/32356758?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Специалист информационных систем и анализа данных
link: https://rostov.hh.ru/vacancy/37354173?query=Python
salary_min: 70000
salary_max: None
salary_currency: руб

name: Senior Java developer (RiskEngine)
link: https://rostov.hh.ru/vacancy/37372606?query=Python
salary_min: 220000
salary_max: None
salary_currency: руб

name: Machine learning engineer (computer vision engineer)
link: https://rostov.hh.ru/vacancy/37349406?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер данных
link: https://rostov.hh.ru/vacancy/34948045?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер по эксплуатации
link: https://rostov.hh.ru/vacancy/36779341?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Стажер в Data Science Stream Департамента по управлению данными
